PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount,QIds,QViewCounts
102266,2,27,2019-09-05T21:39:14.417,1,,107798,,2019-09-05T21:39:14.417,,0,,27,2697
40395,2,341,2016-01-01T14:36:39.177,2,,24224,,2016-03-19T12:39:50.883,2017-04-13T12:56:22.977,3,,341,49447
84216,2,510,2018-05-23T13:03:59.467,4,,86721,,2018-05-23T13:03:59.467,,1,,510,280703
56372,2,542,2016-10-15T19:02:10.957,3,,33424,,2018-01-13T12:27:25.483,2018-01-13T12:27:25.483,0,,542,18453
4022,2,639,2012-12-17T08:33:52.050,7,,3810,,2012-12-17T08:33:52.050,,1,,639,155751
755,2,754,2012-06-26T20:26:18.653,21,,317,,2016-06-29T14:56:25.397,2016-06-29T14:56:25.397,7,,754,12260
783,2,782,2012-06-27T16:19:02.640,12,,86,,2012-06-27T16:19:02.640,2020-06-16T10:47:29.480,3,,782,5543
7666,2,935,2013-05-28T07:31:22.117,0,,7664,,2013-06-04T13:12:42.117,2013-06-04T13:12:42.117,1,,935,62183
57143,2,935,2016-11-02T02:10:57.653,0,,55928,,2016-11-02T02:10:57.653,,0,,1066,14168
1336,2,1066,2012-07-29T16:41:21.727,4,,840,,2012-07-29T16:41:21.727,,0,,1130,2976
7434,2,1130,2013-05-15T12:32:13.007,1,,7381,,2013-05-15T12:32:13.007,,1,,1153,9978
23277,2,1153,2014-09-15T08:26:29.540,8,,13650,,2014-09-15T08:26:29.540,,0,,1170,2201
1194,2,1170,2012-07-22T01:46:21.883,3,,610,,2017-02-18T05:47:57.437,2017-02-18T05:47:57.437,1,,1179,114369
85733,2,1179,2018-07-07T10:27:20.610,3,,88299,,2018-07-07T11:01:25.867,2018-07-07T11:01:25.867,0,,1207,23463
1216,2,1207,2012-07-23T12:49:52.797,40,,590,,2012-07-26T10:41:42.077,2012-07-26T10:41:42.077,2,,1244,66012
4748,2,1207,2013-01-29T22:47:32.493,4,,4387,,2013-01-29T22:47:32.493,,0,,1270,12404
1259,2,1244,2012-07-24T19:58:29.367,4,,314,,2012-07-24T19:58:29.367,,1,,1284,4361
3620,2,1270,2012-11-17T16:03:38.080,4,,797,,2017-08-12T12:08:06.490,2017-08-12T12:08:06.490,0,,1312,9015
1407,2,1284,2012-08-02T13:46:42.107,11,,506,,2012-08-02T13:55:31.267,2012-08-02T13:55:31.267,4,,1346,44299
1317,2,1312,2012-07-27T20:13:34.763,15,,487,,2012-08-02T21:59:27.580,2012-08-02T21:59:27.580,8,,1417,6045
1347,2,1346,2012-07-30T14:39:17.807,16,,56,,2019-10-11T09:07:56.520,2019-10-11T09:07:56.520,7,,1484,14677
1421,2,1417,2012-08-02T21:57:17.050,6,,777,,2012-08-03T08:54:05.530,2012-08-03T08:54:05.530,0,,1552,27596
1494,2,1484,2012-08-08T04:59:43.283,1,,1056,,2012-08-08T09:26:05.353,2012-08-08T09:26:05.353,6,,1601,15936
1857,2,1552,2012-09-12T12:06:13.213,3,,1477,,2012-09-12T13:03:28.730,2012-09-12T13:03:28.730,0,,1621,12615
24697,2,1601,2014-11-27T05:27:06.617,2,,10152,,2014-11-27T05:51:18.077,2014-11-27T05:51:18.077,0,,1945,1220
1622,2,1621,2012-08-16T11:39:53.483,6,,1070,,2012-08-16T11:39:53.483,2020-06-16T10:47:29.480,2,,2086,126947
1950,2,1945,2012-09-20T15:14:27.920,0,,1431,,2012-09-20T15:14:27.920,,0,,2169,222453
2087,2,2086,2012-10-04T19:00:32.150,86,,86,,2019-07-18T21:37:26.353,2019-07-18T21:37:26.353,13,,3289,85338
53800,2,2086,2016-08-22T09:50:15.130,7,,52293,,2016-08-22T09:50:15.130,2020-06-16T10:47:29.480,3,,3338,6674
51709,2,2169,2016-07-25T14:40:17.780,3,,37947,,2019-02-07T19:52:44.133,2019-02-07T19:52:44.133,0,,3469,14475
119811,2,3289,2021-01-03T22:52:07.230,1,,83790,,2021-01-03T22:52:07.230,,0,,3475,56827
3349,2,3338,2012-10-25T19:32:15.127,1,,1592,,2012-10-26T11:39:53.990,2012-10-26T11:39:53.990,7,,3627,25170
27998,2,3469,2015-02-23T05:11:27.247,0,,20527,,2015-02-23T05:11:27.247,,0,,3802,14638
8958,2,3475,2013-08-11T18:48:36.380,6,,6406,,2013-08-11T18:48:36.380,2017-04-13T12:56:23.633,0,,3881,1782
4052,2,3627,2012-12-19T15:31:43.623,7,,1097,,2012-12-19T15:31:43.623,,0,,3898,6029
31756,2,3627,2015-05-20T17:40:53.173,5,,31057,,2015-05-20T17:46:24.820,2018-12-17T19:02:24.963,1,,4112,3732
50591,2,3802,2016-06-30T15:49:36.183,2,,42924,,2016-06-30T20:03:47.917,2016-06-30T20:03:47.917,0,,4120,148649
3882,2,3881,2012-12-06T23:56:43.633,4,,1101,,2012-12-07T00:15:08.747,2012-12-07T00:15:08.747,7,,4356,161673
3902,2,3898,2012-12-08T17:30:10.693,-1,,3665,,2013-01-10T07:05:45.457,2013-01-10T07:05:45.457,3,,4385,11543
117643,2,4112,2020-10-15T17:33:03.200,-1,,125839,,2020-10-15T17:38:11.673,2020-10-15T17:38:11.673,2,,4533,11136
61123,2,4120,2017-01-27T17:25:38.680,1,,36066,,2020-06-15T09:07:07.917,2020-06-15T09:07:07.917,0,,4625,8585
100776,2,4356,2019-07-17T19:55:52.143,2,,97094,,2019-07-17T19:55:52.143,,1,,4640,10187
59255,2,4385,2016-12-21T21:53:00.643,7,,33476,,2016-12-21T22:14:31.993,2016-12-21T22:14:31.993,0,,4745,101182
4599,2,4533,2013-01-21T17:22:59.377,2,,5537,,2013-01-22T11:04:53.660,2013-01-22T11:04:53.660,0,,4870,4625
4629,2,4625,2013-01-23T08:59:23.340,10,,894,,2013-02-03T02:30:35.083,2017-04-13T12:56:22.977,12,,4884,14113
4632,2,4625,2013-01-23T13:14:17.047,15,,5575,,2016-12-30T15:35:19.643,2017-04-13T12:56:25.647,0,,4906,84190
5198,2,4640,2013-03-02T03:34:05.067,4,,4395,,2013-12-14T15:39:54.020,2013-12-14T15:39:54.020,6,,4943,36939
4747,2,4745,2013-01-29T20:24:51.690,7,,5538,,2013-01-29T20:55:14.313,2013-01-29T20:55:14.313,3,,5000,1218
4877,2,4870,2013-02-07T09:47:56.390,1,,5458,,2013-02-07T09:47:56.390,,0,,5033,144865
4886,2,4884,2013-02-07T13:56:07.247,2,,1101,,2013-02-07T14:18:09.907,2013-02-07T14:18:09.907,0,,5097,734
8907,2,4906,2013-08-08T14:00:14.857,5,,8681,,2013-08-08T14:00:14.857,,2,,5181,25999
12716,2,4943,2014-01-04T12:09:31.693,6,,11777,,2014-01-04T12:09:31.693,,3,,5308,21794
5001,2,5000,2013-02-16T19:54:12.450,3,,2972,,2013-02-16T19:54:12.450,2017-04-13T12:56:23.120,2,,5345,7174
84723,2,5033,2018-06-06T13:52:40.787,6,,86634,,2018-06-06T17:13:30.260,2018-06-06T17:13:30.260,1,,5503,10405
5109,2,5097,2013-02-24T20:49:57.527,3,,1284,,2013-02-24T20:49:57.527,,0,,6782,16412
83103,2,5181,2018-04-21T05:23:17.783,3,,85401,,2018-04-21T11:08:29.480,2018-04-21T11:08:29.480,1,,6807,8031
36995,2,5308,2015-10-05T02:54:37.110,1,,35417,,2018-10-18T18:49:06.990,2018-10-18T18:49:06.990,0,,6974,314199
61654,2,5345,2017-02-07T13:39:39.783,0,,61499,,2017-02-07T13:39:39.783,,0,,6978,8609
7685,2,5503,2013-05-29T00:37:01.443,2,,7040,,2013-05-29T00:37:01.443,,2,,7010,1277
6787,2,6782,2013-04-04T14:49:45.250,8,,6090,,2013-04-04T14:49:45.250,,2,,7081,62803
7396,2,6782,2013-05-13T17:08:59.593,6,,7232,,2013-05-13T17:08:59.593,2017-04-13T12:37:13.353,0,,7086,2459
36664,2,6782,2015-09-23T14:17:28.810,4,,35032,,2017-01-05T12:26:32.323,2017-04-13T12:56:25.953,0,,7092,8825
6990,2,6807,2013-04-12T19:05:56.507,0,,6908,,2013-04-12T19:05:56.507,,0,,7159,16601
99037,2,6974,2019-05-28T06:23:13.853,1,,8697,,2019-05-28T06:23:13.853,,1,,7177,39989
6979,2,6978,2013-04-12T11:10:01.660,13,,2972,,2018-02-05T14:14:19.510,2018-02-05T14:14:19.510,3,,7301,5580
7013,2,7010,2013-04-13T17:08:00.883,3,,3918,,2013-04-13T21:48:37.097,2013-04-13T21:48:37.097,2,,7446,210705
15891,2,7081,2014-05-13T12:01:00.047,19,,14836,,2017-08-15T13:19:30.103,2017-08-15T13:19:30.103,5,,7683,3992
36184,2,7086,2015-09-08T17:32:05.690,0,,12404,,2015-09-09T01:41:19.563,2015-09-09T01:41:19.563,0,,7707,1397
7172,2,7092,2013-04-24T18:21:01.150,2,,6128,,2013-04-24T18:21:01.150,,0,,7730,27860
78659,2,7159,2018-01-31T22:21:37.927,2,,79866,,2018-07-13T08:11:21.957,2018-07-13T08:11:21.957,2,,7788,2574
7192,2,7177,2013-04-26T07:53:25.947,34,,1390,,2015-05-29T07:27:02.117,2015-05-29T07:27:02.117,3,,7790,40720
49625,2,7177,2016-06-10T16:46:37.737,5,,6413,,2017-03-25T07:44:43.403,2017-03-25T07:44:43.403,1,,7842,459
7304,2,7301,2013-05-06T16:20:37.517,2,,1097,,2013-05-07T02:28:53.073,2013-05-07T02:28:53.073,0,,7866,26171
99626,2,7446,2019-06-15T07:11:36.010,2,,11220,,2019-06-15T08:13:32.940,2019-06-15T08:13:32.940,0,,7933,12700
94345,2,7683,2019-02-18T17:50:44.827,0,,99020,,2019-02-18T17:50:44.827,,3,,7957,4726
12341,2,7707,2013-12-17T23:00:12.550,1,,8631,,2013-12-17T23:00:12.550,,1,,8044,28041
41327,2,7730,2016-01-19T13:46:56.317,6,,40140,,2016-01-19T13:53:34.637,2016-01-19T13:53:34.637,4,,8053,9877
8433,2,7788,2013-07-14T20:39:11.470,3,,4223,,2013-07-14T20:44:15.523,2013-07-14T20:44:15.523,3,,8244,4529
7873,2,7790,2013-06-09T02:53:59.063,2,,7867,,2013-06-09T04:40:42.813,2013-06-09T04:40:42.813,1,,8270,4079
7845,2,7842,2013-06-07T23:12:46.717,1,,7274,,2013-06-07T23:17:51.203,2013-06-07T23:17:51.203,2,,8303,24890
14147,2,7866,2014-03-03T22:59:37.693,3,,13254,,2014-03-03T22:59:37.693,,1,,8305,47793
7936,2,7933,2013-06-12T09:28:45.807,3,,7274,,2013-06-12T09:28:45.807,,0,,8418,1119
14057,2,7957,2014-02-28T16:14:17.517,1,,13180,,2014-02-28T20:43:04.813,2014-02-28T20:43:04.813,3,,8421,3258
8048,2,8044,2013-06-19T19:55:03.863,6,,7274,,2013-06-19T19:55:03.863,,3,,8544,16583
8060,2,8044,2013-06-20T23:34:58.287,2,,7968,,2013-06-20T23:34:58.287,,2,,8586,4479
8057,2,8053,2013-06-20T15:54:07.503,3,,7274,,2013-06-20T15:54:07.503,,1,,8605,3314
15036,2,8244,2014-04-08T00:03:45.783,3,,10705,,2014-04-25T06:36:00.837,2014-04-25T06:36:00.837,3,,8638,3647
8274,2,8270,2013-07-04T05:46:25.013,3,,8314,,2013-07-04T10:03:38.397,2013-07-04T10:03:38.397,0,,8689,31681
8278,2,8270,2013-07-04T08:45:37.793,1,,894,,2013-07-04T08:45:37.793,,0,,8698,49575
51886,2,8303,2016-07-29T18:53:05.530,0,,50199,,2016-07-31T13:04:08.623,2016-07-31T13:04:08.623,0,,8757,3165
8314,2,8305,2013-07-07T13:22:33.507,17,,5538,,2015-10-31T02:22:55.093,2015-10-31T02:22:55.093,3,,8808,2922
31599,2,8418,2015-05-16T12:58:51.080,2,,30917,,2015-05-16T12:58:51.080,,0,,8927,13678
12684,2,8421,2014-01-02T15:22:04.020,3,,3105,,2014-01-02T15:22:04.020,,0,,9009,4549
8548,2,8544,2013-07-22T14:37:05.997,7,,7155,,2013-07-23T13:35:36.077,2013-07-23T13:35:36.077,2,,9059,29438
8556,2,8544,2013-07-23T07:03:24.270,1,,8596,,2013-07-23T07:03:24.270,,0,,9110,319
27560,2,8544,2015-02-11T15:24:14.157,1,,26858,,2018-10-03T07:08:24.967,2018-10-03T07:08:24.967,0,,9236,2438
89585,2,8544,2018-10-03T05:48:13.117,1,,44943,,2018-10-03T07:06:25.580,2018-10-03T07:06:25.580,0,,9260,2327
8623,2,8586,2013-07-26T16:41:07.127,5,,8596,,2013-07-26T20:04:41.300,2013-07-26T20:04:41.300,0,,9430,3563
8606,2,8605,2013-07-25T17:37:20.983,4,,8631,,2013-07-25T18:02:36.843,2013-07-25T18:02:36.843,3,,9642,15724
9040,2,8638,2013-08-15T22:26:48.237,2,,2972,,2013-08-19T05:11:52.113,2013-08-19T05:11:52.113,0,,9695,11969
40975,2,8689,2016-01-12T11:46:58.243,1,,32790,,2016-08-16T07:53:35.550,2016-08-16T07:53:35.550,0,,9787,27561
8703,2,8698,2013-07-30T21:57:16.123,12,,1311,,2017-02-27T20:58:52.110,2017-02-27T20:58:52.110,4,,9795,19094
9835,2,8757,2013-09-29T13:29:25.550,7,,9781,,2013-09-29T13:35:39.173,2013-09-29T13:35:39.173,0,,9880,2704
8855,2,8808,2013-08-06T12:19:40.273,7,,6406,,2016-12-30T12:21:48.627,2016-12-30T12:21:48.627,8,,9891,4790
18226,2,8927,2014-06-02T13:37:13.053,4,,10590,,2014-06-02T14:15:50.397,2014-06-02T14:15:50.397,1,,9947,1871
9010,2,9009,2013-08-14T12:15:02.200,7,,3759,,2013-08-15T08:35:43.367,2013-08-15T08:35:43.367,7,,10100,2352
9062,2,9059,2013-08-16T21:30:35.803,13,,7863,,2013-08-16T21:30:35.803,,0,,10124,22421
9116,2,9110,2013-08-20T15:22:49.837,0,,8992,,2013-08-20T15:22:49.837,,0,,10151,13282
12667,2,9236,2014-01-01T21:59:52.357,2,,5538,,2014-01-01T21:59:52.357,,0,,10251,286083
9321,2,9260,2013-08-29T07:54:42.913,2,,6283,,2013-08-29T07:54:42.913,,5,,10304,3260
